id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
551321,https://www.airbnb.com/rooms/551321,20231227173841,2023-12-27,city scrape,Home in Zurich · ★4.89 · 1 bedroom · 1 bed · 2.5 baths,,"Health food bakers and coffee shop right around the corner next to Turkish Kebab late night stop. Quick 50meter walking distance to next tram (2)/bus(6)stop and local grocery stores Coop and Migros, pharmacy, pubs, take-away.",https://a0.muscache.com/pictures/7074633/a19a1875_original.jpg,2709967,https://www.airbnb.com/users/show/2709967,Stephanie,2012-06-22,Switzerland,"Hi! I speak English, Swiss German, German and French and I understand Italian. I love Switzerland - the cosmopolitan flair, the old towns, the lakes and mountain views...AND I am happy to help you find your way around town. Be my guest!",within a few hours,100%,100%,f,https://a0.muscache.com/im/users/2709967/profile_pic/1340388557/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2709967/profile_pic/1340388557/original.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,"Zurich, Canton of Zurich, Switzerland",Sihlfeld,Kreis 3,47.37156,8.51412,Entire home,Entire home/apt,2,,2.5 baths,,1,[],$115.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,92,2023-12-27,21,0,0,2012-08-13,2014-08-08,4.89,4.74,4.89,4.95,4.95,4.84,4.68,,t,1,1,0,0,0.15
577683,https://www.airbnb.com/rooms/577683,20231227173841,2023-12-28,city scrape,Rental unit in Zurich · ★5.0 · 1 bedroom · 3 beds · 1.5 baths,,"very central but never the less quite neighborhood: 4 grocery stores, a bakery, several banks, a post office, a wine store and different restaurants public swimming pool (25m). A local recreation area (forest, jogging/bike area) is just around the corner.",https://a0.muscache.com/pictures/090331a6-5088-4324-bd7a-212848881d6f.jpg,1240329,https://www.airbnb.com/users/show/1240329,Claudio,2011-10-03,"Zürich, Switzerland","Italian Swiss living in Zurich
Thinks I love:
- travelling around the world
- cycling
- good food
- good wine
- beeing with friends",within a day,100%,0%,f,https://a0.muscache.com/im/pictures/user/d656c0ff-8d61-4f95-8cd1-e7987d40b338.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d656c0ff-8d61-4f95-8cd1-e7987d40b338.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone', 'work_email']",t,t,"Zurich, Canton of Zurich, Switzerland",Höngg,Kreis 10,47.4049,8.49555,Entire rental unit,Entire home/apt,4,,1.5 baths,,3,[],$180.00,5,30,3,5,30,30,4.4,30.0,,t,4,20,20,265,2023-12-28,7,0,0,2012-11-25,2021-07-03,5.0,5.0,5.0,5.0,4.86,5.0,4.86,,f,1,1,0,0,0.05
606954,https://www.airbnb.com/rooms/606954,20231227173841,2023-12-28,previous scrape,Rental unit in Zurich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,"We live in a very green, quiet and cozy neighborhood.",https://a0.muscache.com/pictures/46051013/dca45e60_original.jpg,2659673,https://www.airbnb.com/users/show/2659673,Esther,2012-06-17,"Zürich, Switzerland","I love traveling, am fond of foreign languages and other cultures and am eager to meet people from all over the world! I expect my guests to be open-minded and thoughtful in order to have a very good time together ;) I am very helpful at any time, enjoy talking but can remain perfectly in silence as well. Looking forward to meeting you!",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/2659673/profile_pic/1406019455/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2659673/profile_pic/1406019455/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Zurich, Switzerland",Sihlfeld,Kreis 3,47.36865,8.49948,Private room in rental unit,Private room,1,,1 shared bath,,1,[],,2,14,2,2,14,14,2.0,14.0,,,0,0,0,0,2023-12-28,3,0,0,2014-08-05,2020-03-10,5.0,5.0,4.33,5.0,4.67,4.67,4.67,,f,1,0,1,0,0.03
610348,https://www.airbnb.com/rooms/610348,20231227173841,2023-12-28,city scrape,Rental unit in Zurich · ★4.73 · 4 bedrooms · 6 beds · 2 baths,,"Quiet, safe area, near nature (to walk or bike) but shops are nearby.",https://a0.muscache.com/pictures/fad04441-d7be-4875-a8cf-510c4eb7a597.jpg,3026473,https://www.airbnb.com/users/show/3026473,Leandra,2012-07-23,"Rekingen, Switzerland","We are a mother daughters team based here in Zurich and Rekingen. Both locally based to each apartment, we enjoy meeting the guests, ensuring their needs are met and helping them as much as we can. We hope that our apartments provides you not only with the perfect launching pad to explore but a home away from home where you can relax in comfort.

As we both love travelling and meeting people from around the world we look forward meeting you.

WELCOME!",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/d410dd8a-1a5f-45b2-95b0-e7aa3e9ab1f1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d410dd8a-1a5f-45b2-95b0-e7aa3e9ab1f1.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,"Zurich, Canton of Zurich, Switzerland",Oerlikon,Kreis 11,47.40703,8.55232,Entire rental unit,Entire home/apt,7,,2 baths,,6,[],$240.00,4,1125,4,4,1125,1125,4.0,1125.0,,t,22,26,49,278,2023-12-28,136,21,1,2012-09-17,2023-12-14,4.73,4.85,4.86,4.9,4.93,4.76,4.61,,f,2,2,0,0,0.99
620130,https://www.airbnb.com/rooms/620130,20231227173841,2023-12-28,city scrape,Rental unit in Zurich · ★4.84 · 1 bedroom · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/f912367d-cb8b-4928-883c-1b64cdda6f7b.jpg,3072679,https://www.airbnb.com/users/show/3072679,Felix,2012-07-27,"Zurich, Switzerland","Es freut mich, schöne Apartments im Zentrum von Zürich zu vermieten. Wir freuen uns auf Deinen Aufenthalt!",N/A,N/A,0%,f,https://a0.muscache.com/im/users/3072679/profile_pic/1384192385/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3072679/profile_pic/1384192385/original.jpg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,,Wipkingen,Kreis 10,47.39278,8.53,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$185.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,2023-12-28,25,0,0,2016-05-01,2020-02-08,4.84,4.92,4.88,5.0,4.92,4.96,4.72,,f,5,5,0,0,0.27
644888,https://www.airbnb.com/rooms/644888,20231227173841,2023-12-27,city scrape,Rental unit in Zurich · ★4.80 · 3 bedrooms · 7 beds · 2 shared baths,,Very nice people around,https://a0.muscache.com/pictures/9554554/d05c2bc6_original.jpg,3228273,https://www.airbnb.com/users/show/3228273,Violetta,2012-08-11,"Zürich, Switzerland","ENGLISH:
I'm originally from Italy. It is always fascinating to meet people and other cultures. I like the variety of the travelers. 
Hospitality is for me very important.
I'm interested in arts, architecture, theater, restaurants and in the wonderful world of children, which teaches us every day to see life from an other perspective.
When we go on vacation, we can offer our apartment. However, I'm open for exceptions of various kinds. Please contact me without hesitation.

I speak German, Spanish, Italian, English and French.

Best regards
Violetta

DEUTSCH:
Ich bin ursprünglich aus Italien. Es ist immer wieder faszinierend, Menschen und andere Kulturen kennenzulernen. Ich mag die Vielfalt der Reisenden. Gastfreundlichkeit ist mir wichtig.  
Ich interessiere mich für die Kunst, die Architektur, das Theater, die Gastronomie und zu guter Letzt für die wunderbare Kinderwelt, die uns soviel lehrt und mit anderen Augen sehen lässt. 
Wenn wir in die Ferien reisen, können wir Ihnen unsere Wohnung anbieten. Wir sind jedoch offen für Ausnahmen verschiedenster Art. Bitte kontaktiert mich ohne zu zögern.

Ich spreche Deutsch, Spanisch, Italienisch, Englisch und Französisch. 

Beste Grüsse und auf Bald!
Violetta 

ITALIANO:
Sono originaria dell'Italia. E 'sempre affascinante incontrare nuove persone e altre culture. Mi piace la vastità che i viaggiatori portano con se. Sono come dimensioni che si aprano e ci aiutano a percepire l'amplitudine di questo mondo.  L'ospitalità è fondamentale per me. 
Sono interessata all'arte, all'architettura, al teatro, alla gastronomia, ma la cosa più bella è che ci ritroviamo giorno dopo giorno ad imparare nuove lezioni sul mondo dei bambini, che ci insegna a vedere ed a percepire la vita da un'altra perspettiva. 
Quando andiamo in vacanze possiamo offrire il nostro appartamento. Ma siamo aperti per eccezioni di vario genere. 
Non esitate a mettervi in contatto con me.
Parlo tedesco, spagnolo, italiano, inglese e francese.

Ciao! E forse a presto!
Violetta ",within a day,50%,14%,f,https://a0.muscache.com/im/pictures/user/997fbe65-087b-46dc-9070-86fe43a0d3bd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/997fbe65-087b-46dc-9070-86fe43a0d3bd.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Zurich, Canton of Zurich, Switzerland",Sihlfeld,Kreis 3,47.37821,8.50637,Private room in rental unit,Private room,4,,2 shared baths,,7,[],$95.00,4,14,4,4,14,14,4.0,14.0,,t,5,18,48,303,2023-12-27,16,1,0,2012-10-01,2023-08-14,4.8,4.87,4.8,4.93,4.8,4.67,4.73,,f,1,0,1,0,0.12
652938,https://www.airbnb.com/rooms/652938,20231227173841,2023-12-27,city scrape,Rental unit in Zurich · ★4.94 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/8821981/9b02289c_original.jpg,3275845,https://www.airbnb.com/users/show/3275845,P.,2012-08-16,"Zürich, Switzerland","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/77c9d432-d676-46f4-b5d3-c60711d8cbf1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/77c9d432-d676-46f4-b5d3-c60711d8cbf1.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Werd,Kreis 4,47.37307,8.53061,Private room in rental unit,Private room,2,,1 bath,,1,[],$131.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,30,60,90,365,2023-12-27,53,0,0,2012-09-06,2017-09-28,4.94,4.96,4.98,5.0,5.0,4.98,4.92,,f,1,0,1,0,0.38
706972,https://www.airbnb.com/rooms/706972,20231227173841,2023-12-28,city scrape,Rental unit in Zurich · ★4.88 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/10735468/23ca09e3_original.jpg,3072679,https://www.airbnb.com/users/show/3072679,Felix,2012-07-27,"Zurich, Switzerland","Es freut mich, schöne Apartments im Zentrum von Zürich zu vermieten. Wir freuen uns auf Deinen Aufenthalt!",N/A,N/A,0%,f,https://a0.muscache.com/im/users/3072679/profile_pic/1384192385/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3072679/profile_pic/1384192385/original.jpg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,,Wipkingen,Kreis 10,47.39229,8.52951,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$134.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,2023-12-28,8,0,0,2015-10-05,2020-03-17,4.88,4.63,4.88,5.0,4.75,4.88,4.13,,f,5,5,0,0,0.08
706997,https://www.airbnb.com/rooms/706997,20231227173841,2023-12-28,city scrape,Rental unit in Zurich · ★4.0 · 1 bedroom · 3 beds · 1 bath,,,https://a0.muscache.com/pictures/10735792/56a9729a_original.jpg,3072679,https://www.airbnb.com/users/show/3072679,Felix,2012-07-27,"Zurich, Switzerland","Es freut mich, schöne Apartments im Zentrum von Zürich zu vermieten. Wir freuen uns auf Deinen Aufenthalt!",N/A,N/A,0%,f,https://a0.muscache.com/im/users/3072679/profile_pic/1384192385/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3072679/profile_pic/1384192385/original.jpg?aki_policy=profile_x_medium,,5,5,"['email', 'phone']",t,t,,Wipkingen,Kreis 10,47.39364,8.5285,Entire rental unit,Entire home/apt,4,,1 bath,,3,[],$165.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,2023-12-28,12,0,0,2013-03-31,2019-05-31,4.0,4.5,4.75,4.8,4.92,4.27,3.91,,f,5,5,0,0,0.09
736917,https://www.airbnb.com/rooms/736917,20231227173841,2023-12-27,city scrape,Rental unit in Zurich · ★5.0 · 1 bedroom · 1 bed · 2 baths,,,https://a0.muscache.com/pictures/19649660/d28a20cd_original.jpg,3847136,https://www.airbnb.com/users/show/3847136,Lars,2012-10-12,"Zurich, Switzerland",Hello! I hope you will enoy the stay in my great place in Zuerich. Lars,N/A,N/A,N/A,f,https://a0.muscache.com/im/users/3847136/profile_pic/1369393897/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3847136/profile_pic/1369393897/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Alt-Wiedikon,Kreis 3,47.36451,8.51342,Private room in rental unit,Private room,1,,2 baths,,1,[],$78.00,5,365,5,5,365,365,5.0,365.0,,t,22,52,82,83,2023-12-27,6,0,0,2013-08-26,2015-07-19,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,f,1,0,1,0,0.05
743035,https://www.airbnb.com/rooms/743035,20231227173841,2023-12-27,city scrape,Home in Zurich · ★4.37 · 1 bedroom · 4 beds · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-743035/original/ff64eb13-fad5-43e4-9452-f731a60b455e.jpeg,3891818,https://www.airbnb.com/users/show/3891818,Jacqueline,2012-10-16,"Zurich, Switzerland","My name is Jacqueline and I'm a professional masseuse and Yoga teacher. I would like to share my living space with people that enjoy the nature, the silence, the privacy and the closeness to Zurich.",a few days or more,0%,81%,f,https://a0.muscache.com/im/pictures/user/41792d8f-cf86-46c2-a89c-7db9de4685f2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41792d8f-cf86-46c2-a89c-7db9de4685f2.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone', 'work_email']",t,t,,Friesenberg,Kreis 3,47.35491,8.48682,Entire home,Entire home/apt,5,,1 bath,,4,[],$236.00,2,1001,2,2,1001,1001,2.0,1001.0,,t,0,0,0,202,2023-12-27,102,13,0,2013-06-28,2023-09-03,4.37,4.37,4.07,4.69,4.68,4.55,4.13,,f,1,1,0,0,0.80
751660,https://www.airbnb.com/rooms/751660,20231227173841,2023-12-28,previous scrape,Rental unit in Zurich · ★4.92 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/11083330/94eea43a_original.jpg,3952536,https://www.airbnb.com/users/show/3952536,Monica,2012-10-23,"Zürich, Switzerland","Hello:) I sublet my flat because at the weekend I stay most of the time in Lausanne (French speaking part of Switzerland).
If you need help with anything I'm here, if not I will leave you to yourself :)",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/21ae6630-1db2-404b-8c91-c1229409cae8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/21ae6630-1db2-404b-8c91-c1229409cae8.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Sihlfeld,Kreis 3,47.37531,8.51494,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$85.00,2,28,2,2,28,28,2.0,28.0,,t,0,0,0,0,2023-12-28,126,2,0,2012-11-04,2023-05-20,4.92,4.92,4.93,4.92,4.99,4.85,4.83,,f,1,1,0,0,0.93
815055,https://www.airbnb.com/rooms/815055,20231227173841,2023-12-27,city scrape,Rental unit in Zurich · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,,,https://a0.muscache.com/pictures/11536022/c448a9e5_original.jpg,3693420,https://www.airbnb.com/users/show/3693420,Nathalie,2012-09-27,"Zurich, Switzerland","I am from Switzerland, I love to travel and my life device is ""carpe diem"". I really enjoy to meet people, discover new places and travel around the world. On the other hand I also like my beautiful hometown  and I will be happy to share any information about Zürich with you.",within a day,100%,22%,f,https://a0.muscache.com/im/users/3693420/profile_pic/1354220157/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3693420/profile_pic/1354220157/original.jpg?aki_policy=profile_x_medium,,8,11,"['email', 'phone']",t,t,,Wollishofen,Kreis 2,47.3366,8.53388,Private room in rental unit,Private room,1,,1.5 baths,,1,[],$49.00,1,3,1,1,3,3,1.0,3.0,,t,0,24,54,54,2023-12-27,82,2,0,2013-03-16,2023-07-03,4.83,4.82,4.91,4.95,4.95,4.76,4.8,,f,1,0,1,0,0.62
898829,https://www.airbnb.com/rooms/898829,20231227173841,2023-12-27,city scrape,Rental unit in Zurich · ★4.93 · 1 bedroom · 1 bed · 1 private bath,,"Mein Gästezimmer hat ganz in der Nähe einen kleinen Einkaufsladen und will man in einen grossen Einkaufsladen gehen, so kann man mit der guten Busverbindung Nr. 75 nach Seebach fahren und dann mit der Strassenbahn Nr. 14 bis Oerlikon und da finden Sie für all Ihre Einkaufswünsche einen guten Laden. Wenn Sie in die Zürich City fahren wollen, so können Sie einfach mit der Strassenbahn Nr. 14 weiter bis zum Hauptbahnhof Zürich fahren und dann sind Sie mitten in der City.<br /><br />Im Moment wird neben unserem Haus eine neue Wohnlage gebaut. <br />Aber dies nur von 7.30 Uhr bis 16.30 Uhr. Um diese Zeit sind die meisten Airbnb Gäste auswärts.",https://a0.muscache.com/pictures/13073965/a30afff8_original.jpg,4797927,https://www.airbnb.com/users/show/4797927,Pietro,2013-01-21,"Zürich, Switzerland","I have lived in Zurich - Seebach for 3 years and bought a great apartment. The guest room is about 20 minutes from the city, but can be reached by the streetcar No. 14 well.

I live alone in this great property and would like to give up on tourists and nice and clean guests the chance to stay with me so that they can get to know Zurich.
I work irregularly, but always sleep at home.
Have two cats (Leonardo and Sissi 6 years old) but have nothing against new roommates have. You are very nice!
Free internet

Auf Deutsch
Ich wohne seit 3 Jahren in Zürich - Seebach und habe mir eine tolle Wohnung gekauft.  Das Gästezimmer liegt ca 20 Minuten von der City entfernt, kann aber mit der Strassenbahn Nr. 14 gut erreicht werden. 

Ich wohne solo in dieser tollen Eigentums Wohnung und möchte gerne aufgestellten  Touristen und netten und sauberen Gästen die Chance geben bei mir zu übernachten, damit sie Zürich kennen lernen. 
Ich arbeite unregelmässig, schlafe aber immer zu Hause.
Habe zwei Katzen (Leonardo und Sissi 6 Jahre alt) welche aber nichts gegen neue Mitbewohner haben. Sie sind sehr lieb! Auch ab 22.09.2017 habe ich einen Tierschutz Hund. welcher aus Spanien kommt und 2 Jahre alt ist. 
Auch dieser ist sehr lieb und macht nichts. (Er hat bei mir ein neues Leben erhalten, da er bereits mit 2 Monaten bei einer älteren Dame nur auf dem Balkon sein durfte und somit keine Lebenserfahrungen machen konnte)
Gratis Internet ",within an hour,100%,49%,f,https://a0.muscache.com/im/pictures/user/34be3327-4419-4e4c-9153-ac00120bd427.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/34be3327-4419-4e4c-9153-ac00120bd427.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Zurich, Canton of Zurich, Switzerland",Seebach,Kreis 11,47.42659,8.546569,Private room in rental unit,Private room,2,,1 private bath,,1,[],$61.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,6,35,62,320,2023-12-27,283,49,6,2013-04-06,2023-12-25,4.93,4.96,4.98,4.94,4.91,4.78,4.92,,f,1,0,1,0,2.17
944102,https://www.airbnb.com/rooms/944102,20231227173841,2023-12-27,city scrape,Rental unit in Zurich · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,,,https://a0.muscache.com/pictures/13975940/18a95577_original.jpg,4230023,https://www.airbnb.com/users/show/4230023,Benjamin & Jan,2012-11-24,"Zurich, Switzerland","We're Jan and Benjamin. We love traveling around the world, have lived abroad (Brazil & Italy). With airbnb it's much easier and more fun to travel and to host people here in Zurich from around the world.
",N/A,N/A,55%,t,https://a0.muscache.com/im/users/4230023/profile_pic/1361056063/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4230023/profile_pic/1361056063/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Schwamendingen-Mitte,Kreis 12,47.4017,8.5684,Private room in rental unit,Private room,2,,1.5 baths,,1,[],$75.00,3,7,3,3,7,7,3.0,7.0,,t,22,52,82,353,2023-12-27,77,8,0,2013-04-29,2023-10-03,4.95,4.97,4.99,5.0,4.99,4.68,4.79,,f,1,0,1,0,0.59
1028631,https://www.airbnb.com/rooms/1028631,20231227173841,2023-12-28,city scrape,Loft in Zurich · ★4.92 · 1 bedroom · 1 bed · 1 bath,,"Flat is located in trendy, hip, and lively neighborhoods - there are plenty of restaurants, shops and designer boutiques around, it's a very design-friendly area.",https://a0.muscache.com/pictures/miso/Hosting-1028631/original/9c9d02d2-1ed4-491e-b7a6-a72966917296.jpeg,1145413,https://www.airbnb.com/users/show/1145413,Jurgita,2011-09-12,"Zürich, Switzerland","Architect living and working in Zurich.

I love art, design, and an eco-friendly lifestyle. As well as minimal interiors, so I try not to overload my home with unnecessary things. 

I'm a bit of a cleanliness freak - I love to keep my apartment clean and welcome my guests in a neat home where they can feel comfortable. So I expect the same from my hosts and my guests - keeping it tidy and fresh!:)



",within an hour,100%,71%,f,https://a0.muscache.com/im/users/1145413/profile_pic/1334841955/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1145413/profile_pic/1334841955/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Zurich, Canton of Zurich, Switzerland",Werd,Kreis 4,47.37362,8.5233,Entire loft,Entire home/apt,2,,1 bath,,1,[],$629.00,4,30,4,4,1125,1125,4.0,1125.0,,t,30,60,90,122,2023-12-28,86,1,0,2013-04-14,2023-06-26,4.92,4.94,4.95,4.99,5.0,4.9,4.7,,f,1,1,0,0,0.66
1126401,https://www.airbnb.com/rooms/1126401,20231227173841,2023-12-28,city scrape,Rental unit in Zurich · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths,,,https://a0.muscache.com/pictures/16938901/d75e32b3_original.jpg,5924039,https://www.airbnb.com/users/show/5924039,Michael,2013-04-14,"Zurich, Switzerland","Hallo, ich bin Michael aus Zürich. Ich lebe hier mit meiner Familie. Mein Beruf ist das Theater: Spielen, Schreiben, Inszenieren. 

Als Gäste gehören wir schon lange zur Airbnb-Community. Und nun freuen wir uns, Ihnen unsere Wohnung im hippen Kreis 5 der Stadt Zürich anbieten zu können.",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/5924039/profile_pic/1367439482/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5924039/profile_pic/1367439482/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Gewerbeschule,Kreis 5,47.38573,8.53126,Entire rental unit,Entire home/apt,4,,1.5 baths,,4,[],$350.00,7,1125,7,7,1125,1125,7.0,1125.0,,t,0,0,0,0,2023-12-28,4,0,0,2015-07-15,2019-04-27,5.0,4.75,5.0,5.0,5.0,5.0,4.75,,f,1,1,0,0,0.04
1137339,https://www.airbnb.com/rooms/1137339,20231227173841,2023-12-27,city scrape,Rental unit in Zurich · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/17728984/a5fa0d60_original.jpg,6238643,https://www.airbnb.com/users/show/6238643,Bernadette,2013-05-05,"Zurich, Switzerland","Ich bin Bernadette und wohne mit meinem Mann und drei erwachsenen Kindern in einem ruhigen aber belebten Quartiert in Zürich. Hier bewohnen wir ein Haus mit drei Wohnungen und haben Platz genug, Dich zu beherbergen. 
Als Familie sind wir viel gereist und haben immer wieder unkomplizierte Gastfreundschaft erlebt. Wir freuen uns, wenn die Welt zu uns kommt. 

Die ganze Familien kennt die Stadt Zürich gut. Wir  geben gerne Tipps im Bereich Ausgang, Kultur, Sport und Fun. Wer keine Tipps braucht ... auch ok. 

",a few days or more,44%,52%,f,https://a0.muscache.com/im/users/6238643/profile_pic/1368883603/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6238643/profile_pic/1368883603/original.jpg?aki_policy=profile_x_medium,,2,3,"['email', 'phone']",t,t,,Höngg,Kreis 10,47.40177,8.49502,Private room in rental unit,Private room,1,,1 shared bath,,1,[],$54.00,5,365,5,5,365,365,5.0,365.0,,t,4,10,10,213,2023-12-27,40,5,0,2014-04-01,2023-06-11,4.93,4.95,4.85,4.95,4.95,4.85,4.85,,f,2,0,2,0,0.34
1179802,https://www.airbnb.com/rooms/1179802,20231227173841,2023-12-28,previous scrape,Rental unit in Zürich · ★4.90 · 1 bedroom · 1 bed · 1 bath,,"The apartment ist situated in the trendy young ""Kreis 5"" District with many nice cafes, galeries, boutiques and lively streets with mult-cultural communities. <br />Some twentyfour-seven shops around the corner.<br /><br />In summer you have the possibility to enjoy a swim in the running water of the limmat river at the famous open air bath ""Letten"", which is only 10 min walk.<br /><br />""Züri rollt"": rent a bike without charging. This is possible only 600 m around the corner near the central station.<br />3 min from the tram stop",https://a0.muscache.com/pictures/17740129/7d288077_original.jpg,3072454,https://www.airbnb.com/users/show/3072454,Christine,2012-07-27,"Zurich, Switzerland","Coach, Trainer, Facilitator. 
I like travelling and I like hosting people from all over the world. Only have had very good experience with Airbnb so far. ",within a few hours,90%,50%,f,https://a0.muscache.com/im/users/3072454/profile_pic/1343391074/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3072454/profile_pic/1343391074/original.jpg?aki_policy=profile_x_medium,,5,6,"['email', 'phone']",t,t,"Zürich, Switzerland",Langstrasse,Kreis 4,47.3788,8.5346,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],,3,360,3,3,360,360,3.0,360.0,,,0,0,0,0,2023-12-28,212,0,0,2013-06-17,2022-07-29,4.9,4.92,4.83,4.97,4.97,4.89,4.81,,f,1,1,0,0,1.65
1283510,https://www.airbnb.com/rooms/1283510,20231227173841,2023-12-28,city scrape,Rental unit in Zurich · 4 bedrooms · 6 beds · 2 baths,,,https://a0.muscache.com/pictures/34ff407f-c6fc-4816-8a83-602af4b65e2f.jpg,6165726,https://www.airbnb.com/users/show/6165726,Beat,2013-04-30,"Zurich, Switzerland","My family and I live in Zurich, next to the river Limmat and close to the city centre. Our flat is in a modern and child friendly building with playground in front and a nice terrace for all residents on the roof. I use to ride bicycle to got to work, for shopping or  to meet friends in town.  ",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/1b37c2cc-c71d-4676-a9d8-b7ab5c88852e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1b37c2cc-c71d-4676-a9d8-b7ab5c88852e.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Escher Wyss,Kreis 5,47.39436,8.50909,Entire rental unit,Entire home/apt,6,,2 baths,,6,[],$123.00,7,1125,7,7,1125,1125,7.0,1125.0,,t,0,0,0,56,2023-12-28,2,0,0,2016-08-16,2017-08-08,4.5,4.5,4.0,5.0,4.5,4.0,4.5,,f,1,1,0,0,0.02
